SUBMISSIONYEARQUARTER,PWSID,VIOLATION_ID,FACILITY_ID,COMPL_PER_BEGIN_DATE,COMPL_PER_END_DATE,NON_COMPL_PER_BEGIN_DATE,NON_COMPL_PER_END_DATE,PWS_DEACTIVATION_DATE,VIOLATION_CODE,VIOLATION_CATEGORY_CODE,IS_HEALTH_BASED_IND,CONTAMINANT_CODE,VIOL_MEASURE,UNIT_OF_MEASURE,FEDERAL_MCL,STATE_MCL,IS_MAJOR_VIOL_IND,SEVERITY_IND_CNT,CALCULATED_RTC_DATE,VIOLATION_STATUS,PUBLIC_NOTIFICATION_TIER,CALCULATED_PUB_NOTIF_TIER,VIOL_ORIGINATOR_CODE,SAMPLE_RESULT_ID,CORRECTIVE_ACTION_ID,RULE_CODE,RULE_GROUP_CODE,RULE_FAMILY_CODE,VIOL_FIRST_REPORTED_DATE,VIOL_LAST_REPORTED_DATE,ENFORCEMENT_ID,ENFORCEMENT_DATE,ENFORCEMENT_ACTION_TYPE_CODE,ENF_ACTION_CATEGORY,ENF_ORIGINATOR_CODE,ENF_FIRST_REPORTED_DATE,ENF_LAST_REPORTED_DATE
2025Q4,WI1130224,0100122,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100122,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100122,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100122,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100122,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100122,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100124,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100124,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100124,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100124,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100124,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100124,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100124,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2996,,,0.1 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100125,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100125,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100125,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100125,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100125,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100125,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100125,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0300127,,07/01/1992,12/31/2002,07/01/1992,12/31/2002,,64,TT,Y,5000,,,TT ,,,,12/31/2002,Resolved,2.0,2.0,S,,,350.0,300.0,350.0,06/11/2003,03/18/2009,0400024,01/30/2004,SOX,Resolving,S,05/30/2006,03/18/2009
2025Q4,WI1130224,1300170,,07/01/2013,09/30/2013,07/01/2013,09/30/2013,,27,MR,N,2456,,,0.060 mg/L,,N,,09/30/2013,Resolved,3.0,3.0,S,,,220.0,200.0,220.0,11/19/2013,05/26/2017,1400025,10/02/2013,SIA,Informal,S,02/19/2014,05/26/2017
2025Q4,WI1130224,1300170,,07/01/2013,09/30/2013,07/01/2013,09/30/2013,,27,MR,N,2456,,,0.060 mg/L,,N,,09/30/2013,Resolved,3.0,3.0,S,,,220.0,200.0,220.0,11/19/2013,05/26/2017,1400026,10/02/2013,SIE,Informal,S,02/19/2014,05/26/2017
2025Q4,WI1130224,1300170,,07/01/2013,09/30/2013,07/01/2013,09/30/2013,,27,MR,N,2456,,,0.060 mg/L,,N,,09/30/2013,Resolved,3.0,3.0,S,,,220.0,200.0,220.0,11/19/2013,05/26/2017,1400027,10/15/2013,SOX,Resolving,S,02/19/2014,05/26/2017
2025Q4,WI1130224,1300170,,07/01/2013,09/30/2013,07/01/2013,09/30/2013,,27,MR,N,2456,,,0.060 mg/L,,N,,09/30/2013,Resolved,3.0,3.0,S,,,220.0,200.0,220.0,11/19/2013,05/26/2017,1400029,05/13/2014,SIF,Informal,S,08/26/2014,05/26/2017
2025Q4,WI1130224,1400171,,07/01/1992,01/30/2004,07/01/1992,01/30/2004,,64,TT,Y,5000,,,TT ,,,,01/30/2004,Resolved,2.0,2.0,S,,,350.0,300.0,350.0,05/20/2014,10/03/2023,1400028,01/30/2004,SOX,Resolving,S,05/20/2014,10/03/2023
2025Q4,WI1130224,9700134,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2378,,,0.07 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700138,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2982,,,0.005 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700139,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2983,,,0.005 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700140,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2984,,,0.005 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700142,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2985,,,0.005 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700143,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2981,,,0.2 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700145,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2979,,,0.1 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700146,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2996,,,0.1 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700148,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2992,,,0.7 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700149,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2991,,,1 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700150,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2990,,,0.005 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700151,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2989,,,0.1 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700157,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2969,,,0.075 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700158,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2968,,,0.6 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,9700162,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2964,,,0.005 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,2500192,,10/17/2024,,10/17/2024,,,75,Other,N,7500,,, ,,,,,Unaddressed,3.0,3.0,S,,,410.0,400.0,410.0,08/28/2025,12/17/2025,,,,,,,
2025Q4,WI1130224,9700156,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2976,,,0.002 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,0100020,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100004,04/16/2001,SIA,Informal,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100020,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200014,05/07/2002,SIE,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100020,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100010,05/18/2001,SOX,Resolving,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100020,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200017,06/07/2002,SFG,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100020,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100005,04/16/2001,SIE,Informal,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100020,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200013,05/07/2002,SIA,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100020,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2964,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200018,07/03/2002,SIF,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100095,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2955,,,10 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100095,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2955,,,10 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100095,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2955,,,10 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100095,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2955,,,10 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100095,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2955,,,10 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100095,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2955,,,10 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100095,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2955,,,10 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,2500191,,10/17/2024,,10/17/2024,12/13/2024,,2E,TT,Y,5200,,,,,,,12/13/2024,Resolved,2.0,2.0,S,,,351.0,300.0,350.0,08/28/2025,12/17/2025,2500038,12/13/2024,SOX,Resolving,S,08/28/2025,12/17/2025
2025Q4,WI1130224,9700144,9,07/01/1996,09/30/1996,07/01/1996,09/30/1996,,03,MR,N,2980,,,0.005 mg/L,,Y,,09/30/1996,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,02/23/2006,12/22/2006,9700021,12/31/1996,SOX,Resolving,S,02/23/2006,12/22/2006
2025Q4,WI1130224,0100110,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2982,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200016,05/07/2002,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100110,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2982,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200015,05/07/2002,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100110,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2982,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100009,04/16/2001,SIE,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100110,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2982,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200020,07/03/2002,SIF,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100110,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2982,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200019,06/07/2002,SFG,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100110,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2982,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100012,05/18/2001,SOX,Resolving,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100110,18,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2982,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100008,04/16/2001,SIA,Informal,S,02/24/2006,12/22/2006
2025Q4,WI1130224,0100033,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200014,05/07/2002,SIE,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100033,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100004,04/16/2001,SIA,Informal,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100033,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100005,04/16/2001,SIE,Informal,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100033,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0100010,05/18/2001,SOX,Resolving,S,11/28/2002,12/22/2006
2025Q4,WI1130224,0100033,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200013,05/07/2002,SIA,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100033,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200017,06/07/2002,SFG,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100033,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2983,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200018,07/03/2002,SIF,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100040,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200014,05/07/2002,SIE,Informal,S,11/26/2003,12/22/2006
2025Q4,WI1130224,0100040,9,01/01/2001,03/31/2001,01/01/2001,03/31/2001,,03,MR,N,2990,,,0.005 mg/L,,Y,,03/31/2001,Resolved,3.0,3.0,S,,,310.0,300.0,310.0,12/07/2001,12/22/2006,0200013,05/07/2002,SIA,Informal,S,11/26/2003,12/22/2006
